Churn,Age,Monthly_Charges,Support_Calls,Support_Ticket_Status,Tenure_Months
1,54.09134501215953,109.88972625697382,1,1,68
1,33.777372155354186,20.3346305360746,7,1,12
1,61.263941248541705,69.60862555966659,2,1,2
1,40.998476136189296,110.14908584343756,1,1,40
1,48.81591152860102,107.49392042330105,7,1,65
0,50.650609861463536,95.42300254885782,1,0,7
0,38.68925963673588,119.77754596934966,6,0,22
1,46.6563553051365,80.47906503454813,7,1,65
1,29.190401119929128,64.91237641917753,1,1,6
1,49.69693261280176,40.05130617660493,7,0,52
1,53.090977691934434,37.25085704877388,1,1,9
1,48.66752106544324,88.56905522736808,2,1,56
1,26.619127612413337,32.63858946917609,4,1,42
0,31.670752820618546,65.65627568856664,4,0,17
1,38.632003502890115,83.15537106733323,7,1,27
1,57.753127853653005,41.04757212216337,6,1,52
1,62.77550080499102,113.79061177527885,8,1,53
1,44.10062249957397,85.77362806724028,6,1,70
1,66.19617871683916,37.593494475841275,8,1,19
1,46.18832323682316,92.0249553210796,7,1,32
1,50.297406729824836,54.338966743727994,8,1,46
1,51.57141168429964,65.72257380647642,7,1,70
0,45.567215699303524,37.33710053990403,2,0,14
1,50.950652782663695,83.51248129758787,1,1,46
1,45.27348380296941,63.22877150121089,4,1,6
1,64.06975902509564,34.410935438540584,6,1,36
1,42.808201410325225,37.67354682636879,1,1,53
1,57.338061194863734,90.469853576512,3,1,39
1,49.86903054976162,63.17194669684733,7,1,7
1,30.218967253132554,27.70260581354627,8,1,41
1,32.93925094249016,48.587400604401395,4,1,22
0,59.74997908673968,77.38000348562407,4,0,16
1,45.178925727742985,59.646057502083345,6,1,37
1,66.97377759733332,105.63454008371379,8,1,69
1,68.01718387812184,66.82401400043086,1,1,3
1,28.489674908877866,100.01069672037808,3,1,25
1,66.54617176605194,82.6457453521346,3,1,14
1,51.66462676497771,30.273103442491795,9,1,45
1,41.54359678895453,36.96170456906437,9,1,19
1,43.445769167865556,44.029437027747335,7,1,63
1,57.15758687186177,85.93651341314809,6,1,61
1,28.153343127053045,101.6278573727138,6,1,53
1,39.46130058757373,53.298177298739084,8,1,47
1,26.766166785398966,48.48454444480911,5,1,1
1,38.53948882597624,108.61584667244774,3,1,46
1,47.071118443329446,110.29485510774451,1,0,56
0,65.05178831094902,40.12886398660937,7,0,23
1,33.24574639792455,73.94238606964983,3,1,15
1,48.475645085402036,95.09105761642593,7,1,32
1,40.99109165280754,76.6796587276814,4,1,67
1,53.75419639006217,29.5834573592537,2,1,45
1,45.35803057239788,24.05116521489782,7,1,15
1,51.44164476080596,98.25881277302268,2,1,48
1,47.06627783784714,74.99613314814799,6,1,61
1,60.24471253179922,54.39087976894665,7,1,23
1,58.96220956505106,96.87291904725384,4,1,27
1,66.40610244794135,64.71968624233486,2,1,53
1,42.670327591779184,35.35927574430648,5,1,71
1,62.33252695368476,32.321456370379344,8,1,1
1,46.89366818849457,95.74310276704486,1,0,43
1,44.795555973904726,106.56895622134623,6,1,44
1,65.13080178199428,24.033951445624083,4,1,31
1,57.64678245677837,58.68864150689585,5,1,36
1,53.211628797815976,100.3796193857555,9,1,8
1,56.28589929771172,97.19818604650064,5,1,10
1,49.39709029364884,81.95752674289722,3,1,5
1,37.57763717178507,52.38282110543067,5,1,6
1,39.4419042095097,109.51426060820961,8,1,19
1,61.64463594747769,82.56707154050287,7,1,56
1,46.394935011027634,111.27760348514062,5,1,25
1,42.65091288113239,117.81895031208047,9,1,28
1,47.8249490698616,31.830620791595294,8,0,42
1,58.581053628637434,116.70502810997195,5,1,69
1,59.859169318122035,104.98463956706183,8,1,63
1,48.0816674935711,55.417889011951196,3,1,70
0,48.98575542002017,96.99499225139736,2,0,3
1,34.04497129639388,102.55875747132006,8,1,18
1,46.70426992030269,92.81177682208828,1,1,61
0,57.48676558483732,101.42512734711755,5,0,19
0,43.6201609199297,57.06325421962381,9,0,63
1,37.8678891222374,86.15510543139894,3,1,65
1,51.07595195789774,117.20186112464584,8,1,2
1,32.6485531440389,55.68909769058774,2,1,31
1,49.76353737138629,89.80752152433647,1,1,37
1,44.83591862369376,84.7401480018543,2,1,47
1,46.58941229937621,34.71475712861546,9,1,3
1,40.759748666004796,110.16374348966637,7,1,63
1,56.60300353144066,23.472944157409763,6,1,44
1,44.17536585983169,102.15643285120501,6,1,50
1,50.49082106312669,42.99160307722595,3,0,28
1,57.31252664181099,119.11614743414171,6,1,61
1,59.138314065286814,44.25264142705781,8,1,5
1,51.499941493216056,85.13092265336796,1,1,10
1,55.57848616233975,109.23760834470573,3,1,59
1,62.47388935204407,41.58072927324872,7,1,15
1,30.957244406039365,65.14030719558308,6,1,12
1,57.722499553606646,73.0042255167786,7,1,48
1,41.90110709172865,26.33861935860449,6,1,64
1,55.74685654610126,72.35053295934435,5,0,6
1,34.30581023527148,25.1137102660766,1,0,48
1,31.97623646179039,57.18433302744896,3,1,47
1,36.91865354630862,99.88757602499457,3,1,36
1,51.303313864438294,48.426129307836604,1,1,69
1,60.36040038822644,57.2458909163055,7,0,18
0,40.03960999593281,46.77583772438482,7,0,4
1,48.946245879254434,96.0447510469095,7,1,41
1,69.7978174484656,33.45035711744027,2,1,63
1,36.74550833134067,98.73114739881798,5,0,55
1,51.793620976176655,82.21682549607486,2,1,34
1,66.23609513535808,56.354676424251245,8,1,31
1,45.21392164028074,68.82726787540162,4,1,44
1,42.20784346175529,109.62147085645132,2,1,52
1,40.898589515581094,108.20704342093363,7,1,8
1,60.265318146960986,68.00869939834035,9,1,28
1,75.65931556004955,59.039900588202556,5,1,13
1,58.07465919340773,98.7367248786471,4,1,9
1,41.088200812579025,30.374380518737823,6,0,22
1,52.455089453921126,59.98955813409967,3,1,27
1,34.68807028045788,84.94317655705008,4,1,7
1,42.535909998607806,70.17366885829286,9,1,59
1,54.8628770302387,60.72237236722469,2,1,11
1,53.026506852863264,112.22718919408031,8,1,41
1,44.578752142862434,111.12001444040105,3,1,8
1,47.75468554833246,43.43764901698868,1,1,48
1,55.85227087893647,60.98793672383927,7,1,66
1,49.35779560125803,90.67937094109575,2,1,53
0,34.31299344784341,105.17597775992218,9,2,26
1,51.07436493742743,119.44344286104214,1,1,45
1,36.76157570308961,72.06013679528057,8,1,30
1,53.048816393482866,58.1691466646904,6,1,20
1,59.31048598754527,92.10798705524401,1,1,21
1,49.38712253701557,52.16030631793183,4,1,55
1,59.05089954193889,38.85051708332581,6,1,26
0,74.09139629471136,82.18876644078205,9,0,26
1,50.67977040233755,39.292668551764216,6,1,25
1,63.28502781689305,64.81159026659314,8,1,5
1,50.97678558532635,81.97429265990364,2,1,15
0,43.79145524065095,50.02853945054561,9,0,1
1,52.12810317736397,82.69517477655067,1,1,1
1,35.30423496600061,106.61973902260016,8,1,28
1,52.1214992844319,118.75903836007706,6,1,62
1,45.25647434678257,31.839050448974696,1,1,64
1,41.94740897919159,118.9735461158694,1,1,58
1,47.50828568244641,82.81433311108067,3,1,45
1,67.32085711967372,112.86789851003834,7,1,6
1,51.53172235485255,23.793921437241977,9,1,32
1,37.92667678287464,61.80330855212535,9,1,24
1,52.8860270231816,66.7946908510356,7,1,29
1,29.675832946311008,67.68410327565009,1,1,1
1,53.519960045657776,98.23204769137878,7,0,5
1,43.601374672249946,50.092700195899425,2,1,37
1,50.418943736723016,43.698511161040834,6,1,11
1,44.46346217251839,47.976039212808466,3,0,47
1,47.78241044003595,75.09468373739213,5,1,28
0,41.195636710956165,97.17389580156191,6,0,48
0,47.043258047188374,111.29840259582905,6,0,59
1,36.91407007642182,41.0143592215377,4,1,38
1,63.71522342924191,85.29635558261644,7,1,30
1,49.99473873914471,102.94672863086109,4,1,14
0,54.7500928351551,48.95899217852119,2,0,51
1,57.179524585144165,80.14898575843299,5,1,45
1,52.82386463256696,37.41878340161546,7,1,47
1,44.721760919279085,64.15461265383752,1,1,14
1,48.33277202525606,31.91372216384936,3,1,52
1,46.94927369634178,36.47596091428405,2,1,63
1,53.99697597292289,85.32183415871022,1,1,41
1,47.89922974489783,117.95935328618303,7,1,46
1,67.93172469487905,33.49865782626154,1,1,2
1,50.44395152691901,57.978337494332095,7,1,64
1,61.05825369899403,51.96536847854551,8,0,36
1,51.82813079072275,99.39367007184754,2,1,50
0,52.61720809053945,109.49558497276648,4,0,16
1,50.58631203630912,87.72811363201876,2,1,9
1,32.23167677630523,71.60617802460126,6,1,11
1,35.6916677357408,112.43105485898157,5,1,32
1,64.60056362424672,50.24816864829511,3,1,26
1,51.466235815234526,40.39411087094616,6,1,49
1,22.644070365484566,115.66901751711676,7,1,66
1,54.90355610045455,102.33538350023967,4,1,9
1,62.91411879295991,80.588037059265,8,1,55
1,64.25764535675103,110.48349381764106,5,1,51
1,42.09876424142146,70.59797684715276,7,0,58
1,45.14488594539969,37.98979637542559,6,1,62
1,47.66794400224366,46.53771909108791,8,1,46
1,58.11886645362442,67.58385816154369,4,1,63
1,63.398765850492296,97.53460007309388,7,1,5
1,48.41634032545838,105.01608942860871,4,1,21
1,33.68983298781748,25.711783178584174,6,1,15
1,63.248498179194776,26.384335506621397,3,1,71
1,42.10804862844151,58.69344356935991,9,1,40
1,35.829001966014886,71.55827711048585,8,1,38
1,53.069934867346674,71.50920738986842,2,1,22
1,52.439978275186675,87.90941830067106,2,1,43
1,36.12462683760628,110.47156310756364,5,1,69
1,71.23511055697148,75.506072354278,2,1,21
1,73.3882160723198,20.908357542254578,9,1,5
1,45.486565609383355,101.22782087668008,2,0,51
1,51.38400474703354,78.04751910322082,9,1,17
1,58.05633962932529,92.94271140087407,1,0,63
0,68.93200739920735,109.46339888223885,8,0,66
1,44.71572743593846,82.45036095564072,2,1,67
0,32.757959766157384,105.02572900293434,3,0,71
1,41.76488142989865,26.99071055848681,9,1,53
0,42.889199504620464,82.69512400842184,4,0,35
1,50.737006993929384,59.95679224964955,1,1,9
1,43.85874309470063,35.817733372751306,7,1,15
1,54.04990815366618,49.88839346219577,8,1,51
0,52.09475402742753,101.49958952101822,4,0,31
1,37.30289194168058,108.60315806770933,7,1,68
1,39.886437909773896,36.13021994314647,5,0,46
1,42.002144619678305,59.438332843611,9,1,53
1,44.82526704878981,93.58610189869324,5,1,54
1,37.297156005348114,90.01365294765496,2,1,65
0,43.007277694246376,53.556741830452296,2,0,62
0,38.886007610802636,56.039115963447685,8,0,23
1,55.011998229311885,115.12958294826174,8,1,16
1,53.45618837945474,105.19110686808659,2,1,24
0,65.76418277604334,85.81422589253549,1,2,26
1,46.82202691202088,27.513328552082754,6,0,18
1,58.51784094743623,65.76375593479496,1,1,33
1,47.960393096525166,45.26423613947571,3,1,5
1,53.47750882318954,103.86902968788111,7,1,66
1,52.59966275415288,70.04767657914219,7,1,30
1,43.42372553229427,103.69677486584078,1,1,65
1,60.201953255345494,50.42149086569697,4,1,36
1,39.32653048457143,39.777318706225046,4,1,48
1,43.811615685406274,84.31685433033257,6,1,6
1,29.524826850671147,56.70810955587013,5,1,51
1,38.74536142369341,87.94199067845462,1,1,49
1,68.74612252543804,43.210571695120784,2,0,44
1,45.25776954637095,90.96129030439074,2,1,27
0,65.23653252285871,49.27757846218307,3,0,42
1,35.130708984496295,97.11563300134851,7,0,71
1,49.72448783269358,92.7320075028982,3,1,47
1,54.50905091609631,117.69245255512291,2,1,24
1,40.78984105765707,69.40695829505634,5,1,18
1,41.31960851549506,79.17426681606646,9,1,53
0,58.67828111900812,84.11936152247263,8,0,62
1,35.94857855317993,89.95848722975283,5,0,52
1,55.336272072339106,31.1446409885387,2,1,32
0,47.258168332040526,30.650184089447436,5,0,70
1,53.16909327002836,87.0737684957518,6,0,44
1,69.62019253259314,30.43789326307707,7,1,36
0,35.01533375295621,85.68799971123369,4,0,13
1,52.86121716477111,88.76277707242282,6,1,57
1,48.26295032565116,67.28753630310864,7,1,35
0,58.56759588931995,51.22079368366896,9,0,37
1,50.033792901155444,86.36835711644632,9,1,21
1,42.39314605301828,101.80308746548799,3,1,39
1,42.60495363717364,92.66136078132317,3,1,6
1,55.41038833998606,27.20442491001697,3,1,63
1,56.367009094158206,62.57698928447348,4,1,68
1,53.254063906953775,82.49414055821958,9,1,13
1,55.20148979677949,70.80984869759155,7,1,42
1,54.159828991195,54.48372495289978,4,1,10
1,32.18145049011538,74.85680232579942,5,1,46
1,56.33021863901863,46.357526758810955,8,1,59
1,48.99965145053565,116.46491335225504,2,1,44
0,35.038445732251446,104.07227627972931,4,0,57
1,86.32624445745776,90.17180577018112,8,1,35
1,52.12193919420858,69.86020080704309,3,1,25
1,39.45425374739058,97.42271571518296,7,1,35
1,61.24867780085803,91.80512775645515,1,1,60
1,50.806035948915344,101.57994827638831,1,0,41
1,63.134188076600246,38.11509762619986,2,1,67
1,41.52856720105545,43.6615500074261,4,1,35
1,42.97541303815984,89.46626921653683,9,1,1
1,41.37950000291144,45.587483024215274,5,1,55
1,66.49731611110556,32.3037999209818,9,1,45
1,47.53937280295723,66.91800128979882,8,1,31
1,45.69933479494067,68.198948901751,1,1,46
1,37.1648385471322,72.00586401126021,5,1,8
1,43.08174566846784,49.32945463881644,7,0,20
1,44.869326189248355,25.535931527932057,9,1,54
1,47.672094238003126,23.266181183825466,4,1,28
1,46.85347151455191,36.97302778852375,6,1,28
1,49.017868219469364,68.03646067452966,6,1,6
1,50.28631998023172,32.12898675436303,7,1,57
1,45.05377422485718,88.01033063804933,4,1,31
1,47.17687887079832,84.78582477030879,8,0,42
1,50.521015585291394,52.5556900693219,1,1,22
1,28.217765721402117,39.866691475143305,9,1,5
1,58.15519910559344,65.64820490498037,2,0,32
1,41.67978316777953,106.75312564805012,4,1,41
1,55.31824634305404,21.56855735844703,2,0,30
1,57.314302134399824,20.06202244117044,9,1,52
1,36.74868436887219,89.09755026431247,1,1,46
1,37.60816847891851,88.89867806572056,2,0,36
0,43.82485835015966,29.672045493662907,1,2,19
1,41.939397441956146,94.94057554754089,2,1,70
1,51.724595714131596,75.11063618782082,3,1,51
1,44.95035918615885,82.9242652741355,1,1,1
1,50.960252099191955,110.99866435385712,5,1,11
0,65.33232121357906,105.57100216005897,8,0,64
0,42.097565187015384,56.13086426855262,9,2,51
0,49.22221687798277,83.11666394608115,8,0,57
1,43.78805966909029,33.26534248000469,6,1,38
1,52.16686167145554,35.18740418812929,2,1,44
1,64.07883099688084,87.33879643553227,2,1,8
1,42.93852729538379,71.69335512601224,9,1,26
1,49.32682331772628,24.002510530114378,8,1,43
1,71.55561345828491,119.05300522259265,2,0,4
1,76.94797604416411,37.37801871533785,8,1,22
1,41.66802437177225,83.39871703629835,2,1,12
1,19.378274860404638,85.05714681348593,2,0,52
1,57.48881601388742,91.70442217633732,5,1,56
1,43.40209492933182,85.26770938125031,3,1,12
1,48.96487809467304,28.511627932479506,6,1,37
1,28.975262290228116,24.177337223226164,8,1,13
1,43.605547321198834,76.00009010482484,2,1,35
1,54.08406673680103,56.93571806058246,3,1,19
1,46.13130623233359,74.70374415279605,5,1,21
1,50.798669338503416,53.69885490495291,8,1,40
1,39.053411060329616,45.991635997739124,6,0,62
1,67.6086588261957,61.32555229681169,8,1,36
1,52.262060156583054,99.84615273637755,1,1,28
1,64.34265318378314,111.33728206701667,9,1,5
1,36.14090259510127,85.5223283744289,7,1,66
1,45.34707775925914,39.711687031931234,5,1,20
1,58.47184819455069,35.55711529119219,5,1,66
1,47.874831568911844,50.45767679718605,6,1,57
1,40.94010711950394,68.90917755420875,4,1,14
1,30.50974240958662,76.59808553932417,2,1,26
1,63.78070714785313,46.633542101403464,8,1,47
1,45.07306005967351,36.58343718869397,5,1,10
1,48.797155707588146,61.32976141873523,5,1,30
1,40.31647258263318,33.21545006877346,6,1,2
1,51.00320504546576,108.10979733903423,4,1,19
1,59.57488647246313,86.31666781195219,2,1,50
1,51.794153159288825,88.12710591517236,7,1,8
1,51.40768200127319,108.70987702351928,5,1,20
1,53.00922000917619,114.66157883008772,5,1,31
1,40.66190437956068,89.807552883613,9,1,47
1,47.12468441128911,119.49920399049509,9,1,51
1,26.625795547543923,93.32005340867599,8,1,41
1,47.84603982286812,20.63062837793363,3,1,17
1,60.425635099940294,117.59671699674031,1,0,49
1,47.22821288335574,56.349034751383535,2,0,14
1,30.643011997141066,102.7754994051117,6,1,8
1,36.81111378241151,76.48431350239937,1,1,19
1,44.75504655428769,67.28696938261756,1,1,68
1,58.075230063457376,22.944663543308103,6,1,41
1,39.77263323970587,82.14254266698819,4,1,54
1,48.30444577156234,44.669514746852784,9,1,70
1,45.60478481416363,50.26867048018429,1,1,34
1,50.773338131662996,99.06086458068556,7,0,1
1,43.07546579424401,88.5967578433784,3,0,45
0,49.177758012383464,43.338723324051905,1,1,5
1,54.778461197374625,36.13041950890802,5,0,68
1,36.35562082577867,119.94311702248726,3,1,16
1,59.94191852710966,65.3597708656053,5,0,15
1,37.611150501031844,36.977021189035725,3,1,1
1,53.69208661884474,35.828409305327504,3,1,52
1,42.17814860560463,113.78718608891467,1,1,71
1,36.924934642728516,115.31035750716183,2,1,46
1,61.33964355324943,55.20594851353335,7,1,38
1,27.565649012121263,33.868391340725026,2,1,35
1,39.13179210123445,80.75202142518799,9,1,45
1,31.282424222064044,101.19165675948764,7,1,51
1,51.27060549332759,118.3464571149608,4,1,34
1,45.91146062014505,50.26474470507249,9,1,20
1,28.720566331020898,119.22621992323306,9,1,61
0,64.08988822130596,29.67149805690325,2,0,42
1,60.54502592176933,118.4475688125665,2,1,7
1,40.388835846888895,87.37933455103519,2,1,54
1,56.84635994713707,95.02417820276177,4,1,3
0,35.23284296109256,50.2934037813752,4,0,12
1,47.41779480070626,24.16899580112391,4,0,46
1,45.63116910710646,23.69260533670258,7,1,23
1,38.960574175484865,24.49584797155369,6,1,24
1,54.810365402010206,75.87264064548549,3,1,46
1,32.875859064618986,42.69599313710856,2,1,59
1,59.9222485735385,39.10018702831039,8,1,29
1,57.524485389695315,94.42389775560346,1,1,70
1,69.32406522537661,31.036609777949348,4,1,3
1,37.599578058129836,46.91644745783764,5,1,70
1,30.598496380674476,48.55960893425914,6,1,7
1,48.358101899015885,57.18197822650756,3,0,33
1,37.44024608953228,81.24839575341701,4,1,16
1,35.21754242442266,61.740761429613,8,1,26
1,58.579302998319115,35.983807903832606,3,1,45
1,43.88846001084503,69.31161531385506,5,1,52
1,51.310406450277846,37.519130255707104,8,1,22
1,52.74416845890853,67.84521413948785,5,1,51
1,47.436015884841936,87.65786893949448,5,1,41
1,53.52142776186124,48.60382229289756,2,1,66
1,26.21036247871968,63.26737163630725,8,1,57
1,62.863392164804004,104.82846074156132,4,1,52
1,51.471654850378954,21.084134912639666,6,1,47
1,31.81784603557172,89.21776834619499,3,1,11
1,50.3555343529017,108.13531844560436,3,1,54
1,64.54204749854955,58.068352330733376,1,1,5
1,47.55948887964576,108.75797190484263,3,1,3
1,40.106666863880974,88.19522892698679,6,1,5
1,48.94587385647087,55.682718528627575,1,0,29
1,37.243381204170475,48.592409592322184,7,0,2
1,67.82362839715441,53.81829322579182,9,1,25
1,48.186670514033146,96.42723290131221,2,1,13
1,50.297911294130955,65.96255382366243,7,1,62
1,64.1093372932414,71.2944895152721,6,1,13
1,59.040493648726844,63.14927187862497,4,1,42
1,59.68504536805105,102.98077459098408,2,1,52
1,44.169881951754164,33.65233800805259,6,1,50
1,50.30160954234272,115.6919866630827,2,1,29
1,61.50744449009288,88.12344935852038,9,1,11
1,48.39671418306344,69.13250128940095,9,0,53
0,63.195516982410425,81.1621936232314,3,0,15
1,62.08211770294019,53.58656944591413,1,1,25
1,55.813831281758254,110.1463634651875,6,1,71
1,54.192919973569474,20.498235583457994,9,1,71
0,35.00804102551986,70.46101871906751,9,0,10
1,46.40711080247502,86.01983775301188,5,0,48
1,51.76853529301421,60.32342836884808,9,0,48
1,50.33164969725848,108.39442212852178,4,1,17
1,41.802818942350974,59.49049387879331,9,1,23
1,48.15300054154089,67.70569652990298,3,1,15
0,62.03747226224353,43.928014815733576,2,0,3
1,41.25498295417975,101.9350708550575,8,1,53
0,40.9534680578476,24.3062524568805,4,0,25
1,46.62486587565199,35.57240184354154,8,1,55
0,55.638026523110696,26.471372689613496,9,0,13
1,65.72789365861789,71.27980549606758,7,1,46
1,56.89120156666736,21.154202103031842,8,1,65
0,73.19604269740066,20.974835032385833,2,0,60
1,50.07327893366445,101.35402728509659,3,1,40
0,47.72123769639224,97.10977377595889,6,0,11
1,37.98348072052409,119.00865631846514,8,1,53
1,36.50276888364216,44.85405331919212,1,1,37
1,51.54373717941766,91.96918145985603,5,1,31
1,37.869256409628136,37.57983471774733,7,1,46
1,54.951184247752956,94.2328842680363,6,1,21
1,36.31196874201164,99.79179627876212,5,1,62
1,48.92266740720994,64.9423249327753,6,1,51
1,47.74274806355649,61.960244608267224,4,1,19
1,36.72722413503838,50.028308856631334,8,1,7
1,38.57663011973375,62.94855460716418,7,1,13
1,32.35245893719154,66.112435428163,2,1,61
1,62.63322028667798,42.05557338117012,8,1,50
1,41.94491022417416,57.79441984639232,9,1,31
0,31.022351281551824,42.307922073455586,3,0,62
1,58.007784345609714,83.89628525558713,5,1,39
1,37.22283424522201,27.907800098680017,7,0,63
1,48.987547489994014,53.600560002008116,4,1,52
1,55.62444287173342,23.705133677336857,3,1,31
1,63.76443135899848,37.98219457570739,7,1,28
1,64.33737958013151,21.713741818140146,7,1,41
1,46.98937379076392,65.5242163003703,9,1,8
1,55.353237386051404,95.49029621554972,5,1,25
1,62.753193728891574,46.69285701023281,8,1,47
1,30.260092731276,73.95763836534101,3,1,70
1,57.546109163495444,97.64366546728748,2,1,25
1,63.92193003330355,22.28284468095632,1,1,32
0,51.22479292199901,25.414521474997702,7,0,37
1,43.26838724566705,90.23955477127755,4,1,41
0,40.4924192241089,56.120597440948934,7,0,26
1,64.67929518740323,110.65539550730786,8,1,33
0,42.26586015336639,67.8531117620754,4,0,62
1,49.84301730245125,96.13830958958465,6,1,44
1,62.70469419832078,55.1472480227201,7,1,42
1,37.407555802723365,59.710159639639876,1,1,51
1,48.860255957520266,97.36893595114029,4,1,19
1,57.357990594723795,45.38772675307936,3,0,15
1,45.14471066394188,20.73636580425196,2,0,20
1,49.676382245211556,59.847964873564,9,1,62
1,45.11691332186922,88.92701602077699,7,1,68
1,54.094238010957945,99.62853198974732,5,1,14
1,68.14725670356218,78.07094810094343,6,1,59
1,37.135595402828095,106.78260167864872,7,1,21
1,45.67619566188077,86.68160059805835,6,1,11
0,50.10616732774842,39.88095300008577,9,2,24
0,47.18858848491982,116.35041505890649,9,0,17
1,51.12645063348115,101.84109558106636,3,1,41
1,65.57190283698544,61.6773348431674,6,1,21
1,41.841858295994285,71.45139124171287,5,1,12
1,55.04159934118774,31.077103683255086,6,1,37
0,57.63658201609922,87.808637494294,7,2,50
0,54.624922119398995,47.491930438421086,8,0,15
1,35.784963430410755,85.75541431483597,2,0,63
1,51.206041760515944,54.65017175069327,6,1,11
1,32.74487619188368,50.38169995105599,3,1,68
0,46.976798801310856,43.02150256589768,9,0,27
1,47.07071900094064,103.76607993094704,9,0,68
1,41.40145426493281,84.4745608888045,9,1,7
1,39.453826925450784,51.90665597092354,6,1,29
1,66.9076708271026,76.89353563946436,7,1,52
1,45.985322120628126,69.63582334792932,3,1,50
1,47.55270550624848,114.62940240287749,4,1,41
1,64.04068389258708,44.625080080306674,5,1,52
1,55.79454805610214,87.63308813424155,7,1,20
1,41.271495763321006,90.88878761879796,1,1,8
1,39.903705936300476,100.66472475336822,3,1,10
1,55.41642511104707,82.77106099578515,9,1,45
1,48.70279918642686,70.92785801478226,5,1,19
0,27.10117821073362,58.80027868687782,3,0,71
1,51.36279281188637,41.83844487665465,9,0,19
1,49.59619562004261,118.81611120109939,2,1,38
1,65.72973132354682,51.93185209154876,8,1,42
1,38.28157490537444,20.305154669476092,6,1,37
1,52.50671599500106,107.25804624422379,8,1,58
1,48.18533799205014,27.827873573216905,4,1,56
1,31.610495918637206,89.24996928270482,6,1,14
1,40.6272552097417,101.63512370071325,8,1,13
1,43.205725432565586,91.96225573067284,9,1,41
1,30.718887316129607,57.96168976617776,4,1,10
0,62.72397219116462,88.96884735824857,7,0,67
1,39.277185771262566,55.680482392930415,4,1,7
1,48.878990625837446,74.28333271491498,6,0,41
1,62.39881609712997,89.67495707401389,3,1,58
0,44.686739702230255,112.21766006176806,6,0,32
1,54.037447198414036,81.4151417497537,5,0,54
1,43.28513626804765,42.83383763109165,7,1,51
1,36.270991688886596,54.753273047789875,2,0,3
1,38.412494827883975,61.26546164002022,1,1,5
0,50.271106603864254,109.05544935611523,8,0,63
1,45.436410394300985,49.2753411206415,9,1,59
1,60.340584716816764,94.11191846681291,3,0,57
1,33.433806469694424,104.0837658951856,3,1,10
1,52.94514864492973,41.48098752830903,7,1,53
0,49.37985499179804,112.91004567917707,2,0,50
1,49.869994719446424,110.91279330804822,8,0,39
1,51.76327166198312,42.54275706992911,7,0,16
1,38.51325931397559,78.25276486412045,5,1,42
1,42.91702914160706,84.52613261321642,4,1,55
1,52.97519927560344,100.46502805858009,9,1,62
1,52.128610267629085,58.797778322918994,5,0,69
1,61.18582830902064,33.80287069179423,7,1,9
1,32.13697076668703,98.85465377634593,6,1,37
1,68.87499244203991,55.99462193834607,8,1,30
0,64.41113645605532,102.1353323268484,1,0,5
1,55.26675383798609,86.59491035267374,4,1,18
1,44.22253387756507,49.704191374758814,9,1,66
1,45.33603640742373,119.830847761917,3,1,20
1,64.99931000719201,46.81703912281753,6,0,39
1,69.71097882634322,80.17188781383385,4,1,35
1,60.0227593272026,93.81555294798733,7,1,43
1,45.61160848655723,82.33206243367853,8,1,2
1,41.68076619442597,40.061290596050696,5,1,31
0,58.349122580660485,67.58265478680542,7,0,22
0,43.09839404136546,29.645109465444545,8,0,24
1,48.93376823388404,115.10559071925525,5,1,44
1,45.56560365291291,72.4612456953455,4,1,45
1,56.98650153961642,57.474623760708326,2,0,36
1,60.197164959833756,108.9466594530897,7,1,34
1,49.640315938863345,96.8712769379397,9,1,33
0,38.70288318627465,34.22553433558187,2,0,59
1,54.43527690412142,72.28857704615969,9,1,59
1,54.0483083736309,101.74673832457931,4,1,20
1,57.142390828862645,38.07581441072479,3,1,22
1,37.977664633680554,30.988243497622506,5,1,11
1,32.871150123419206,32.08114155582446,9,1,61
1,39.1235765307253,52.129292785258045,9,1,63
1,45.098073012220915,21.54551610893109,3,1,15
1,60.10103662678965,47.87845638493233,6,1,10
1,42.10394111087845,113.30144077796547,1,1,38
1,43.58248664679272,96.22125900762123,1,1,52
1,45.17778102487045,57.71303864333766,6,1,33
1,38.071276258832754,76.77794894046374,7,1,69
0,45.60573923466069,22.36733199071024,1,2,50
1,56.19622778717649,67.41449848561993,5,1,10
1,33.974365094850086,30.938812041537883,9,0,20
1,55.6179569139729,100.79753444829338,2,1,64
1,44.05390212753366,57.305963851217925,8,1,55
1,29.75362648689072,44.7892191904605,1,1,11
1,57.46922846184484,109.47335517579961,6,1,70
1,38.333632848962125,36.39653829552685,7,1,43
1,53.503415719084536,27.9121068024559,9,1,29
1,29.69874187599904,39.021031124466184,3,0,27
1,51.668153583342615,60.91961729295354,2,1,60
1,42.58875839039749,105.93261321209204,8,1,39
1,44.39341946030203,25.3611727045916,6,0,39
1,28.05501945507986,110.32223470609772,9,1,26
0,40.76279744606839,47.97521070581321,1,0,60
1,50.15650305333148,58.55428540961032,9,1,10
1,47.343634259869134,73.20962283685226,5,1,60
1,50.21812499151092,81.83059718124628,6,1,59
0,57.60825542083782,75.6959306575051,2,0,38
1,55.56744489771508,24.070292690157974,1,1,32
1,35.11908615253422,49.989182106026526,6,1,22
1,57.46828002511364,87.6270108905278,6,1,61
1,48.080173330812094,110.67880776676441,9,0,37
0,58.75627104079634,53.11407577178771,1,2,62
1,43.87336814477639,27.369102470566645,6,1,34
